sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
164946	ADIG38	ADIG38_trim_1.fastq.gz	c95ab36e3ba3167d4a1e5152353ccf511b1faadb803baef39bf726f8fef6d041	ADIG38_trim_2.fastq.gz	319ae81cd2ec853fba5b1194ff62e69e20e21ba5658185a2be26d062b0f69bc4	835	20230426T085852_jquijano	1.081012629345259	1.024015150650862	0.007757863393152545	1.0233420419152797	0.007700820279967599	0.0006731087355823531	5.7043113184945184e-05	0.0	0.0	1.0	5.7043113184945184e-05	0	0	0	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164936	ADIG28	ADIG28_trim_1.fastq.gz	aaf1e96cd629c1985757cf68079ee56d60a2cc332e089dc8a01ffc0307d3f864	ADIG28_trim_2.fastq.gz	bd89f755768df2eb3738e4ef510a0eec0bbe1baf3d29ac1d82e5b1453d23b17d	835	20230426T085852_jquijano	1.0777949912508498	1.023271624889939	0.007846371610400901	1.02243571882349	0.007790644539304303	0.0008359060664489596	5.57270710965973e-05	0.0	0.0	1.0	5.57270710965973e-05	0	0	0	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164957	AMIL09	AMILCANI_trim_1.fastq.gz	78958aee5882fd8aac9ffc7e2bc86dbf70632ae20bfb5a763f315bd235bdd998	AMILCANI_trim_2.fastq.gz	7e9fad2cb050cabe5cdb97f3cb4d5cb949fa5ed8eca7e09651ee4b2cfa7acbd8	835	20230426T085852_jquijano	1.0896707869293845	1.02949455391017	0.008885081385387345	1.0280381838208297	0.008823889364826826	0.00145637008934035	6.119202056051891e-05	0.0	0.0	1.0	7.343042467262269e-05	0	0	0	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 millepora	16.29466000	120.01467000	20211005	NoData
164993	ATEN15	ATEN15_trim_1.fastq.gz	c0ded0c36a2a0fc5fc420d6118363fa597440afa5f963e2f7be45f9b94d164ef	ATEN15_trim_2.fastq.gz	87e41500496f88d35e931970e80a4de84d2aa467c8eabfd50f939441d93d3c00	835	20230426T085852_jquijano	1.0678391959798994	1.0153616182176706	0.007209040985518309	1.0152768059707822	0.007198439454657253	8.48122468884507e-05	1.0601530861056337e-05	0.0	0.0	1.0	7.421071602739435e-05	0	0	0	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164989	ATEN11	ATEN11_trim_1.fastq.gz	7628b731cf64af7ed602a0ea0a058256936ec1142a54582203fc339e3f391bfe	ATEN11_trim_2.fastq.gz	c7b42bcf7c08849eb1be73ed7e3cdb8f0773b9e566b1015df8577e0aab08aa15	835	20230426T085852_jquijano	1.0751278495276069	1.0181806362139205	0.007920169888185837	1.0170321574066048	0.007865996359538874	0.0011484788073155934	5.417352864696195e-05	0.0	0.0	1.0	7.584294010574673e-05	0	0	0	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164971	AMIL23	AMILMAGH_trim_1.fastq.gz	90c56bdaaeaf6ce6ae36ffe96eadd463c8523fa2ebbdb5ef539ec61198602ab1	AMILMAGH_trim_2.fastq.gz	e956b86b238b18f53feaaa761a1afc13ef5193877ea976a906e4a30b944660d5	835	20230426T085852_jquijano	1.0721801075001738	1.0173371352495255	0.007670067858242839	1.01591638433796	0.007600520610823539	0.0014207509115657072	6.954724741930036e-05	0.0	0.0	1.0	5.96119263594003e-05	0	0	0	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 millepora	16.31487000	120.03128000	20211005	NoData
164990	ATEN12	ATEN12_trim_1.fastq.gz	f8b4c2935e7d38c5b3b51aee265e4bfdadc52fdaec35ccf872f63a4c17c2cae3	ATEN12_trim_2.fastq.gz	92d5a44f84a1b0ecde77c0f4e9c25d74357a40c1ea79f0246bdbce9f43edd398	835	20230426T085852_jquijano	1.0827737309355794	1.0167453903938084	0.00909116776690189	1.0163612565445026	0.009048486228090144	0.00038413384930571364	4.268153881174596e-05	0.0	0.0	1.0	0.0001564989756430685	0	0	0	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164934	ADIG26	ADIG26_trim_1.fastq.gz	fdfb2b3710607e614c486e480eaf5f8242d4367285d7fd9247ea1888d33edabd	ADIG26_trim_2.fastq.gz	1e8d0fe6570343bc1880f703f563589211280d0e76b543eb77c24de433870658	835	20230426T085852_jquijano	1.0696992864424058	1.0154758595125568	0.00773792975627838	1.0147924196089333	0.007703178574738208	0.0006834399036233899	3.475118154017237e-05	0.0	0.0	1.0	6.950236308034473e-05	0	0	0	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164997	ATEN19	ATEN19_trim_1.fastq.gz	6a8f3309734fe521e54102ce26a47f382d850b1abc593f1b4ec3ff3325968f33	ATEN19_trim_2.fastq.gz	b91896a13b8c2a17778d9ac761807c98cc21fc0f4fda27b7eb8429f03e0879e0	835	20230426T085852_jquijano	1.067309880758003	1.0162881599129188	0.007401909851071199	1.0162881599129188	0.007401909851071199	0.0	0.0	0.0	0.0	1.0	5.9373608431052396e-05	0	0	0	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164976	AMIL28	AMILMAGM_trim_1.fastq.gz	0db405bf4d869e009a7c765c9c04f7d116732c77d31b8d5c40cf5a5513dc71fc	AMILMAGM_trim_2.fastq.gz	cfe5e8d802f42e6e1d445b18c77293d654ef7bef3910e1f64f1c9929894a82a3	835	20230426T085852_jquijano	1.080944989672578	1.0200193104459736	0.00855526087434766	1.0187360213148213	0.008494151868102321	0.0012832891311521492	6.110900624534044e-05	0.0	0.0	1.0	8.555260874347662e-05	0	0	0	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 millepora	16.31487000	120.03128000	20211005	NoData
165001	ATEN23	ATEN23_trim_1.fastq.gz	279f1a790f0bf782eae3fbfd101b36e506fc5fbe0e6329d7c0ba625a4a57f22b	ATEN23_trim_2.fastq.gz	4a90f6a7677ae9a73d78e6e379bd44b66d486f9c754821cb1368e85d834b65dd	835	20230426T085852_jquijano	1.074018032956783	1.0216913669810344	0.006580992848999896	1.0211731785677272	0.0065499015442014715	0.0005181884133070785	3.109130479842471e-05	0.0	0.0	1.0	7.254637786299098e-05	0	0	0	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164910	ADIG02	ADIG02_trim_1.fastq.gz	56f7811fdb339d3cda255a126a848654e40cbf300c0464caa2c8f572ef0d8c9a	ADIG02_trim_2.fastq.gz	69e88e509fd05eecada249876d6cc855e1918bed43fed5bf039ef2ec7e1cf168	835	20230426T085852_jquijano	1.074999462215243	1.018714909544604	0.007647299244950201	1.0182954374341213	0.00761503215952847	0.0004194721104825005	3.226708542173081e-05	0.0	0.0	1.0	7.528986598403855e-05	0	0	0	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164979	ATEN01	ATEN01_trim_1.fastq.gz	54eb96aaaf80137c4c8513d0daabe4223705d357f1f82a7040b63d0ee5390889	ATEN01_trim_2.fastq.gz	0e9e757bc570455f8b2700034ee5e57395202e9bfb2da12cc18acc8ec9785c86	835	20230426T085852_jquijano	1.0709236369793431	1.0178208601422283	0.007026752455130376	1.0174504740941415	0.006973840162546562	0.0003703860480866915	5.291229258381307e-05	0.0	0.0	1.0	7.40772096173383e-05	0	0	0.01015916017609211	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164938	ADIG30	ADIG30_trim_1.fastq.gz	acb07b6301df9f8f4816648b7ea3f1ff11c8eecf65543248dd3f0c08204718d3	ADIG30_trim_2.fastq.gz	1c909f0d807540ee145e9685aad8fdadad45731ec8d746b1566df58fc6ab072c	835	20230426T085852_jquijano	1.1190554409387772	1.029829564120422	0.010985689693688485	1.0279635737657524	0.010906845030815123	0.001865990354669575	7.884466287336233e-05	0.0	0.0	1.0	0.00011826699431004349	0	0	0.012286626631098963	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164914	ADIG06	ADIG6_trim_1.fastq.gz	ac9f8efdcbcb86c1de4b0e583e80323589ee83f1e366448d125b00064671470a	ADIG6_trim_2.fastq.gz	deed9afa56d13314707d60f2f460a64faa5d6c418e1be91abf6795cd5d878e33	835	20230426T085852_jquijano	1.0869700199728864	1.0243814096925417	0.008558330142500854	1.022891204685867	0.00850658691310242	0.0014902050066748767	5.1743229398433215e-05	0.0	0.0	1.0	9.313781291717979e-05	0	0	0.00948970827167265	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164975	AMIL27	AMILMAGL_trim_1.fastq.gz	aea34232617f49a928007859993084e8a868fdf265e1faea09aade154bcbeabd	AMILMAGL_trim_2.fastq.gz	31b796ed5ed10c52d30d61d1435fca507d83d7fe029d0acfe4c641cf56f75aca	835	20230426T085852_jquijano	1.1228096829737668	1.0426415476552213	0.010668827441844761	1.0403457240284952	0.010533778993213816	0.002295823626726088	0.00013504844863094636	0.0	0.0	1.0	0.00018569161686755124	0	0	0.017471893041628685	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 millepora	16.31487000	120.03128000	20211005	NoData
164966	AMIL18	AMILMAGC_trim_1.fastq.gz	ce12b381c17052fdf6f4c1dd1681d683c02720dcce3d85c362fb1b7aac75d5e0	AMILMAGC_trim_2.fastq.gz	5363bf1376d4546ba75f316677c90d91a8ed88c9e37cbe67e8df7d50a08a3ae4	835	20230426T085852_jquijano	1.130258454770415	1.03423150948584	0.012812757767390706	1.0324580698377783	0.012744019796535607	0.0017734396480615891	6.873797085510036e-05	0.0	0.0	1.0	0.0001512235358812208	0	0	0.013362661534231508	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 millepora	16.31487000	120.03128000	20211005	NoData
164973	AMIL25	AMILMAGJ_trim_1.fastq.gz	dcf4b133bb9860431b6e0a6b03a7aa455ebc43e9d881c97b53239b5730c524d8	AMILMAGJ_trim_2.fastq.gz	0974621c632874f682303c95fd39ee0134deda514e12afa6c7d6f0104cd55f7f	835	20230426T085852_jquijano	1.1332724497710611	1.0391072634923813	0.01309830610253459	1.0368053644256512	0.013048264818475243	0.002301899066730052	5.0041284059348964e-05	0.0	0.0	1.0	0.00016263417319288412	0	0	0.009482823329246628	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 millepora	16.31487000	120.03128000	20211005	NoData
164941	ADIG33	ADIG33_trim_1.fastq.gz	14d981ad854235d6f214066f473d474d3ec8916bdcd37ba12b0bc5761547bf4a	ADIG33_trim_2.fastq.gz	9e62463ffa38c2cd47978182ef9b47dd935ad574125471b3c822c2354194354f	835	20230426T085852_jquijano	1.1034748384145974	1.032967032967033	0.00897897283439452	1.0306560908970548	0.008870647424864292	0.0023109420699782145	0.00010832540953022881	0.0	0.0	1.0	0.00013239772275916854	0	0	0.020052236919706798	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164944	ADIG36	ADIG36_trim_1.fastq.gz	877adc22e9b491cd6ca2f77f99fa09a161481f2b6e83f81fd8b49f3015df891a	ADIG36_trim_2.fastq.gz	55e3278ec5fd0b1022188187e7235edc7e4c45b1b05c624de9981802b3b405df	835	20230426T085852_jquijano	1.102307975965814	1.03716839114119	0.008589835361488905	1.0343701871976747	0.00849222359601744	0.002798203943515325	9.761176547146483e-05	0.0	0.0	1.0	0.00011930326890956812	0	0	0.03974968005032429	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164928	ADIG20	ADIG20_trim_1.fastq.gz	924242d6b6fc797fa561b3985f41c5cbb06e200bf887cf40235113e4b504b316	ADIG20_trim_2.fastq.gz	22feba730e74505f3229de5ed5bb5f62657e952c42884193ed9814c5feda0bf7	835	20230426T085852_jquijano	1.1337916819606404	1.0309455911003191	0.012014004574074597	1.0289691391139848	0.011929299488945987	0.001976451986334246	8.470508512861055e-05	0.0	0.0	1.0	0.00015529265606911935	0	0	0.019058644153937376	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164919	ADIG11	ADIG11_trim_1.fastq.gz	28ee5b0ecfbbd5c58af00ee2a0792a5b1e77d19ca13d5e08f97676343f6c6c1f	ADIG11_trim_2.fastq.gz	f4d6dcab107f5f22fd005bdab102b18d1f70e7894960fbcb06116571eb78f36c	835	20230426T085852_jquijano	1.1129215209017653	1.0397003568305883	0.008601743979960772	1.0372781624406266	0.00851903490323038	0.002422194389961481	8.270907673039204e-05	0.0	0.0	1.0	0.00015360257107072808	0	0	0.03050783373112461	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164923	ADIG15	ADIG15_trim_1.fastq.gz	a674e914eda70f3dbce6623e63fff49a2b6753cf12967cbb09f6126335b26135	ADIG15_trim_2.fastq.gz	9ea2dc469ea9999495e4c775673e2ec8fe130fcde483ad4af56e69a1b0d27728	835	20230426T085852_jquijano	1.1175135876734736	1.046976412854203	0.009128805867764234	1.0432035248799536	0.00906284628779484	0.00377288797424938	6.595957996939476e-05	0.0	0.0	1.0	0.00015830299192654741	0	0	0.03235976993298507	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164918	ADIG10	ADIG10_trim_1.fastq.gz	7238e6ffc793f926ab458b01b93f3cde174dceac6fc568b7d86b59d1525e5921	ADIG10_trim_2.fastq.gz	91fc6d04ab624bb7d9019892be41f926f839616851fafa3e7d5e63d7ce50c886	835	20230426T085852_jquijano	1.1109478016209633	1.0330211789078794	0.009280645025826229	1.0296756673525664	0.009196657288035946	0.0033455115553129243	8.398773779028262e-05	0.0	0.0	1.0	0.0001959713881773261	0	0	0.04199386889514131	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164942	ADIG34	ADIG34_trim_1.fastq.gz	0c23a2cfd2697f1a902f8693c9df3e8e904186f3b03e236beede349cf291d5ac	ADIG34_trim_2.fastq.gz	d6d5b927f82346f4f282cb1d3fdddb3ae721ac90138c605c1883e6c02ef6eaf0	835	20230426T085852_jquijano	1.087100643332243	1.0226256678660997	0.008450550648784211	1.0192781594155491	0.008363319158216117	0.0033475084505506488	8.723149056809508e-05	0.0	0.0	1.0	0.0001526551084941664	0	0	0.039701232144804276	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164948	ADIG40	ADIG40_trim_1.fastq.gz	500984d975b3658f0b8f68cafd02fee745ed5b9b4309903809acb86c44e1197b	ADIG40_trim_2.fastq.gz	ec8ddbc0b257a99d1c6772187a8deb75021b0e742d0efaaeb952580251321d6b	835	20230426T085852_jquijano	1.1439207759535823	1.0452978899762968	0.012535082234211178	1.0417642183023834	0.012462372940509257	0.0035336716739133595	7.270929370192098e-05	0.0	0.0	1.0	0.00018904416362499455	0	0	0.03498771212936438	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164970	AMIL22	MAILMAGG_trim_1.fastq.gz	f3757e2dfb83312c6059d21a00398dcf37d27f763c1b5f301fc0b083efb3b23e	MAILMAGG_trim_2.fastq.gz	d634b813784fa03355ef6caa323c2212bb48314e6b137215bd1674b891246d7a	835	20230426T085852_jquijano	1.1723795330352706	1.0440263288623943	0.014002732240437158	1.042132389468455	0.013940635866865374	0.001893939393939394	6.209637357178341e-05	0.0	0.0	1.0	0.00020181321410829608	0	0	0.02753974167908594	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 millepora	16.31487000	120.03128000	20211005	NoData
164909	ADIG01	ADIG01_trim_1.fastq.gz	dba5ae87b2d2a7c2ccd6ce20d68ebd8ac44484db37e805d57eb2495fbcf3bdfe	ADIG01_trim_2.fastq.gz	def32cd9279f3a72471f79a6cd1985cc7e1940afee5cb9b0a50b00b9c015000a	835	20230426T085852_jquijano	1.1046963397178107	1.0404539567854951	0.00848612909822098	1.0378183718446823	0.008395246858882602	0.0026355849408129417	9.08822393383773e-05	0.0	0.0	1.0	0.00014768363892486312	0	0	0.0323995183241315	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164929	ADIG21	ADIG21_trim_1.fastq.gz	2625801482db816a325dac6bbc89f7cb3b802e07535a470d179164a8292c5139	ADIG21_trim_2.fastq.gz	75774e2eaf139f32bd9e95f40b36a857f0cc7118bf6cbfde772a9ed4961a1f4d	835	20230426T085852_jquijano	1.1578956133630882	1.0376711188089132	0.013689504713053326	1.035439496386104	0.013622889118342604	0.0022316224228091795	6.661559471072177e-05	0.0	0.0	1.0	0.00023315458148752622	0	0	0.030559904073543614	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164911	ADIG03	ADIG03_trim_1.fastq.gz	6b2a35a01021f2c9d2349b73548f848e7e169b7b938036abb9b350a2ccde6130	ADIG03_trim_2.fastq.gz	dd282372a3403286ef97ef9497666603afaadb987e211e3c56e8557e90ad1105	835	20230426T085852_jquijano	1.0928609267395843	1.0272246631973658	0.00807079866629273	1.0238696207659468	0.007998088768398201	0.0033550424314189855	7.27098978945291e-05	0.0	0.0	1.0	0.00015580692405970522	0	0	0.03821424490771036	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164916	ADIG08	ADIG8_trim_1.fastq.gz	ae983a008720d5ddea3356d4f83c2ad2602ef855691362580f8450592b9d8c08	ADIG8_trim_2.fastq.gz	ed44e4981776da681b2bb0be80e8c09838c2511dff05f29fa6b07ae3f5af9595	835	20230426T085852_jquijano	1.1136105462450039	1.0390154968094805	0.009284061426267443	1.0360704017951055	0.009213940116401375	0.0029450950143748685	7.01213098660683e-05	0.0	0.0	1.0	0.0001682911436785639	0	0	0.029507047191641537	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164935	ADIG27	ADIG27_trim_1.fastq.gz	ec949d6f0b103f7c3e077cd5f4057e4a91d14178b28b8d5fb899cab6f4dafbcc	ADIG27_trim_2.fastq.gz	28968e778c66e7b42df628fbefd60efe9cdeb0b0c57361e511eacac72aa97005	835	20230426T085852_jquijano	1.2111023971084667	1.0545913322194564	0.01505438674259215	1.0519998636069152	0.014986190200156853	0.002591468612541344	6.819654243529852e-05	0.0	0.0	1.0	0.0002727861697411941	0	0	0.05448903740580353	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164931	ADIG23	ADIG23_trim_1.fastq.gz	99eb76a2f839a48c3a1fd270130c4e4a01326a66403385fe14219ca235bffbd5	ADIG23_trim_2.fastq.gz	58d5b6e594a8f5004f1bcc345a1520aa27f805ea1f756e46a1f3154a744ebac0	835	20230426T085852_jquijano	1.1055467379500459	1.0381338234065658	0.007967170662434216	1.037674379751065	0.007946286859911453	0.0004594436555007936	2.0883802522763345e-05	0.0	0.0	1.0	0.0001566285189207251	0	0	0.03317392030740957	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164921	ADIG13	ADIG13_trim_1.fastq.gz	8008b4093fbb20e67e4cab5d73560a33ff1bec3d0481636f44fb5b3fa19a70e5	ADIG13_trim_2.fastq.gz	97e0c118a2c492ef45b82f888620f77d7b96d2599d7e01cd066ad2c5b01509ec	835	20230426T085852_jquijano	1.1260545609293575	1.041794209433934	0.010138716757999731	1.0386286601663406	0.01004912574099237	0.003165549267593436	8.95910170073614e-05	0.0	0.0	1.0	0.00022397754251840348	0	0	0.029833808663451346	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164972	AMIL24	AMILMAGI_trim_1.fastq.gz	b881f35905ef1c062b5c448f691ee80019c77b55b217bff7e9b1043491945d56	AMILMAGI_trim_2.fastq.gz	fedcb1ac4fecb4fd7c2b88bec7d94736c4c43d18d8fe1be6090fbe8f50633aba	835	20230426T085852_jquijano	1.1543977825764657	1.0485222548103266	0.013004802268991523	1.0449769555548394	0.01290811228929642	0.003545299255487156	9.668997969510427e-05	0.0	0.0	1.0	0.0003061849357011635	0	0	0.037112837206304185	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 millepora	16.31487000	120.03128000	20211005	NoData
164930	ADIG22	ADIG22_trim_1.fastq.gz	1e4ff06b7796a2fda1c32f49901e6d34f439d67f71450b43909d41b1386ba0b2	ADIG22_trim_2.fastq.gz	a0484421c4f3389926b14c90ecfe515fb4ed39d38671eed8578a7a69ad0a0a89	835	20230426T085852_jquijano	1.1340838111219875	1.0353447070339812	0.012317624574651563	1.0318953060178064	0.012259357665594555	0.003449401016174894	5.826690905700835e-05	0.0	0.0	1.0	0.00022141425441663171	0	0	0.0377219969235072	5.826690905700835e-05	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164917	ADIG09	ADIG9_trim_1.fastq.gz	41a744a7aa542a4f079a0ac5683cec3bebce78f3a97429570bdb6554fed3f9af	ADIG9_trim_2.fastq.gz	672200f2e22201808fa348b80693fd1cfd157b9b6d33b5279f234fa2ebe2bf46	835	20230426T085852_jquijano	1.1833074943660395	1.0585931881023543	0.014016973804082023	1.054997043169722	0.013921076605878498	0.0035961449326322183	9.589719820352582e-05	0.0	0.0	1.0	0.0002876915946105775	0	0	0.04742116451164352	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
