Colony ID,Tank ID,Experiment period,Treatment,Sample Mean Gray Value,Standard Mean Gray Value,Normalized mean gray value
ATEN26,BT5,Pre-exposure,Heat-stressed,79.227,169.927,46.62413860069324
ATEN26,BT5,Pre-exposure,Heat-stressed,61.859,191.869,32.24022640447389
ATEN26,BT6,Pre-exposure,Control,62.005,201.791,30.72733669985282
ATEN26,BT6,Pre-exposure,Control,119.001,200.978,59.210958413358675
ATEN26,BT7,Pre-exposure,Heat-stressed,93.946,199.477,47.09615644911443
ATEN26,BT7,Pre-exposure,Heat-stressed,139.978,201.503,69.4669558269604
ATEN26,BT8,Pre-exposure,Control,107.045,201.181,53.20830495921582
ATEN26,BT8,Pre-exposure,Control,144.71,201.655,71.76117626639558
ATEN27,BT1,Pre-exposure,Control,69.45,167.978,41.344699901177535
ATEN27,BT1,Pre-exposure,Control,99.537,196.345,50.694950215182466
ATEN27,BT2,Pre-exposure,Control,85.89,196.126,43.79327575130274
ATEN27,BT2,Pre-exposure,Control,76.868,195.668,39.284911176073756
ATEN27,BT3,Pre-exposure,Heat-stressed,105.202,196.355,53.57744900817397
ATEN27,BT3,Pre-exposure,Heat-stressed,142.309,196.461,72.43625961386738
ATEN27,BT4,Pre-exposure,Heat-stressed,107.754,196.161,54.93140838392952
ATEN27,BT4,Pre-exposure,Heat-stressed,98.009,196.081,49.98393521044875
ATEN27,BT5,Pre-exposure,Heat-stressed,102.253,179.082,57.09842418556862
ATEN27,BT5,Pre-exposure,Heat-stressed,139.02,208.83,66.57089498635254
ATEN27,BT6,Pre-exposure,Control,109.858,208.528,52.682613366070754
ATEN27,BT6,Pre-exposure,Control,96.995,208.253,46.575559535756994
ATEN27,BT7,Pre-exposure,Heat-stressed,105.019,208.394,50.394445137575936
ATEN27,BT7,Pre-exposure,Heat-stressed,148.735,208.548,71.31931258031724
ATEN27,BT8,Pre-exposure,Control,112.555,206.284,54.56312656337865
ATEN27,BT8,Pre-exposure,Control,96.563,208.258,46.3670063094815
ATEN28,BT1,Pre-exposure,Control,67.686,173.841,38.93557906362711
ATEN28,BT1,Pre-exposure,Control,66.379,205.988,32.22469270054567
ATEN28,BT2,Pre-exposure,Control,84.483,203.634,41.487669053301516
ATEN28,BT2,Pre-exposure,Control,122.836,204.529,60.05798688694512
ATEN28,BT3,Pre-exposure,Heat-stressed,101.831,205.681,49.50919141777801
ATEN28,BT3,Pre-exposure,Heat-stressed,134.313,206.403,65.07318207584191
ATEN28,BT4,Pre-exposure,Heat-stressed,91.226,205.766,44.33482693933886
ATEN28,BT4,Pre-exposure,Heat-stressed,84.847,203.564,41.680749051895226
ATEN28,BT5,Pre-exposure,Heat-stressed,74.648,173.68,42.98019345923537
ATEN28,BT5,Pre-exposure,Heat-stressed,65.623,200.741,32.69038213419282
ATEN28,BT6,Pre-exposure,Control,89.934,200.457,44.86448465256888
ATEN28,BT6,Pre-exposure,Control,122.883,206.295,59.566640005816915
ATEN28,BT7,Pre-exposure,Heat-stressed,100.037,204.673,48.87650056431479
ATEN28,BT7,Pre-exposure,Heat-stressed,132.685,205.98,64.41644819885425
ATEN28,BT8,Pre-exposure,Control,90.313,205.442,43.96033917115293
ATEN28,BT8,Pre-exposure,Control,90.616,205.681,44.05657304272149
ATEN29,BT1,Pre-exposure,Control,70.532,175.123,40.275691942234886
ATEN29,BT1,Pre-exposure,Control,78.859,204.17,38.624185727579956
ATEN29,BT2,Pre-exposure,Control,129.67,204.368,63.449267987160404
ATEN29,BT2,Pre-exposure,Control,85.584,204.516,41.84709264800798
ATEN29,BT3,Pre-exposure,Heat-stressed,98.588,200.537,49.16200002991966
ATEN29,BT3,Pre-exposure,Heat-stressed,102.689,204.431,50.23161849230302
ATEN29,BT4,Pre-exposure,Heat-stressed,79.791,203.783,39.15488534372347
ATEN29,BT4,Pre-exposure,Heat-stressed,93.324,204.248,45.69151227919001
ATEN29,BT5,Pre-exposure,Heat-stressed,96.186,172.868,55.64129856306547
ATEN29,BT5,Pre-exposure,Heat-stressed,112.764,206.255,54.6721291605052
ATEN29,BT6,Pre-exposure,Control,100.179,204.344,49.024683866421334
ATEN29,BT6,Pre-exposure,Control,96.424,206.45,46.70573988859289
ATEN29,BT7,Pre-exposure,Heat-stressed,126.43,205.651,61.47794078317149
ATEN29,BT7,Pre-exposure,Heat-stressed,98.177,206.223,47.60720191249278
ATEN29,BT8,Pre-exposure,Control,111.579,204.989,54.431701213235826
ATEN29,BT8,Pre-exposure,Control,89.673,205.974,43.53607736898832
ATEN30,BT1,Pre-exposure,Control,76.06,166.772,45.607176264600774
ATEN30,BT1,Pre-exposure,Control,76.768,211.946,36.22054674303833
ATEN30,BT2,Pre-exposure,Control,91.219,211.999,43.02803315109976
ATEN30,BT2,Pre-exposure,Control,124.448,212.043,58.68998269218979
ATEN30,BT3,Pre-exposure,Heat-stressed,111.995,211.723,52.89694553732943
ATEN30,BT3,Pre-exposure,Heat-stressed,92.235,211.491,43.61178489864817
ATEN30,BT4,Pre-exposure,Heat-stressed,92.048,211.672,43.48614838051325
ATEN30,BT4,Pre-exposure,Heat-stressed,111.16,211.832,52.47554665961706
ATEN30,BT5,Pre-exposure,Heat-stressed,73.055,166.926,43.76490181277932
ATEN30,BT5,Pre-exposure,Heat-stressed,80.692,213.723,37.755412379575425
ATEN30,BT6,Pre-exposure,Control,76.268,213.039,35.800017837109635
ATEN30,BT6,Pre-exposure,Control,97.516,210.248,46.38141623225905
ATEN30,BT7,Pre-exposure,Heat-stressed,105.923,212.634,49.814705080090675
ATEN30,BT7,Pre-exposure,Heat-stressed,87.359,212.418,41.12598743985914
ATEN30,BT8,Pre-exposure,Control,111.82,213.95,52.26454779154008
ATEN30,BT8,Pre-exposure,Control,95.817,213.323,44.91639438785316
