sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100
ADIG11,164919,0.3538605090903076,-0.008644180450630125,-0.037578682824804296,0.015823616464792547,0.016119774485844448,0.01550604640786882,-0.013897822832202165,-0.0349226258660817,-0.03128452572482938,-0.005160367915439106,-0.0014715875994646013,-0.033648127579865274,-0.03550716343458594,0.010543250697352931,-0.01131175163255001,0.00045920793387539433,0.002448076539337988,9.321636896876741e-05,0.007849539642499938,-0.01039116325507556,0.0016262185851265388,0.005908822702788273,-0.0061141209832551,-0.004961997710578883,0.0025277765624289613,0.0010709225240381525,-0.001661128815825995,0.00011801402064758954,-0.007915742617104687,0.005419862666356969,-0.0029852011094287038,-0.003346406707268642,0.0024641901237257,-0.00015254887615403156,0.0002347351661532983,0.0006426919323788922,-0.0004125579079049954,-0.0008413180814350491,7.703815364821815e-05,-0.00034575894787034444,-8.59922228503781e-05,9.46869367148063e-05,0.00020405992240882977,-2.2254209782432156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG12,164920,-0.06948616491028378,-0.028731067248666857,-0.008154160568151655,0.005207929540614298,-0.028895466814937678,0.0010635954465815336,-0.037585373144543466,0.005364108249432067,0.01284841538425332,-0.0005202177088622884,-0.0012988771758795786,-0.005808012687074376,0.011855441347635946,0.0036066235387827573,-0.007432890367418939,0.0028598069957152016,-0.005133415778277263,0.0033854976375091287,-0.00321463822906924,0.0012403010262070232,-0.005552040486945379,-0.0009289749308944075,0.004944391370724993,-0.003239052717166563,0.009226340592350698,-0.012622381569178009,-0.002977562889266117,0.006808142523388339,-0.004037145343364191,-0.00017538859441574637,0.0008503021340562308,-0.0011797470285843466,-0.002077034291164969,0.0014714561751597874,0.00030854070858036083,0.0010510295197693844,0.0004218578481675358,-0.0017670118238314087,-0.0006104036327188883,-0.0003340865924078141,-5.525785000165327e-05,0.000675374979088048,0.0007226556438077054,-5.619272701732099e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG13,164921,0.37351384763004736,-0.010433342240772029,-0.008049236346640978,-0.018214475260190915,-0.014165378141707112,-0.02358142602992402,0.029788093355969884,0.029293247896170094,0.02946140884704511,-0.013319197441519534,-0.04933725006254945,0.04037515815927741,-0.005625130356450272,0.007783708350790456,-7.886089679357607e-05,-0.012205806270812762,0.016725832735109532,-0.007485603896812696,-0.0033007344748964425,0.011165204231282182,0.0044642422869189255,-0.005331054582553895,0.007085904592182931,0.0008792890721800805,0.0035893265111694877,-0.0038833586983318133,-0.0038072106677045133,0.0035926270229297177,-0.008800241909516436,0.0012066353066374454,-0.002926061708554986,-0.0011872540870809356,0.001333818560121778,0.0005541191347061415,-0.0002759379049642959,-0.00020317400270177698,-0.00037203082903922483,-0.00032708125212389745,1.7852213045661595e-05,-0.0003524041112050679,9.229991931271893e-05,0.00011389316565847527,0.00022655480509813412,-2.93421528965941e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG14,164922,-0.12710385763907933,-0.0377237734628424,-0.023092703105879353,0.019023624547734118,-0.0518937477485576,0.007587292092119668,-0.003755171140051086,0.01103654632210068,-0.006814263853568809,-0.0005835736366168377,0.002581579665678462,-0.00681841380550566,-0.004038595902304848,-0.002077595466540143,0.000777654547046409,-0.014429206028589877,-0.0020099412521904572,0.0005916898868081848,0.0018429858420364127,0.005641699646486649,-0.002204528422704853,-0.005298978936731334,-0.0054907158043210795,0.0022122210165853775,0.008541032084644634,0.0007288549055106065,0.006764726302383943,0.007243071022940645,0.002984854850037489,-0.002858270074981775,-0.00031597223286385616,-0.002426289984969682,-0.003356442472471841,-0.0015870996410952485,-0.003942825192749456,-0.0006783501161814411,-0.0003769549753773414,0.0001363582054998952,-0.0011422147417505125,0.0010300027282790837,-0.00025197381727972974,-0.0009909929017600046,-6.264944696618237e-05,0.00028358553422068667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG15,164923,0.28851531638973416,0.015442627368891704,-0.07754449636773143,-0.012476209304068325,-0.0005020735081365937,0.007597452840998025,0.013516009820664032,-0.005015026133882992,0.029049853740305005,-0.012297868128086555,0.011606781459818655,0.004735963785304177,0.006290620031247914,0.005683330364550364,0.009055143308784206,0.018555956634561988,-0.009819605482844239,0.0051387467231783605,-0.009465257617024318,0.008617249131862691,0.0035706267528230716,0.0007988722364596703,-0.012799732249212529,-0.007388228458487006,0.0035189842602909942,0.011775117446352446,0.0032283530734645697,-0.006667829026021816,-0.006445522851670128,0.0015993528849621208,-0.005392509016765033,0.0011978739556709355,-0.00043226316119562624,-0.000333359735113537,-0.001457175695573801,-0.0001365535255200141,-0.0001413248781027895,0.00037793220642427664,0.00019522571835077442,0.00017039217338571923,-0.0002475053579785048,-0.0002968193767721787,0.00018632529306028677,8.074487646968051e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG16,164924,-0.09033771868281146,-0.02167775802443131,-0.007112305511974626,-0.00771387590229746,0.023626677100744342,-0.008505410213366888,-0.016395368961785634,0.0028175216501799237,0.0010862088787229095,0.0029279350461475094,-0.0011469748405180701,0.0035046924423267696,0.004934581996947151,3.912260332939726e-05,-0.003012998748146258,0.0040401089890007924,0.0025678021810687083,-0.0012203982084712307,0.0017270907612262057,0.0019571751387292766,0.002344498691769583,0.0022304950844419273,-0.005407435343214623,0.002193213990367969,0.005786785211559538,0.001955023542807977,-0.004448769225157133,0.0024874578503084567,0.0028576907299974774,-0.0019121836967072698,-0.0020728214547692837,-0.00011294066421058177,-0.0007790419126215538,0.0009828250201274213,0.005946227828921761,-0.0018733093789779281,0.0026950781098285877,-0.0006756417144128938,-0.0008938837693020428,-0.0007607143914182655,0.002343957701733376,-0.0009853413863446909,-0.0007274975177624411,0.0001427561484678891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG17,164925,-0.0690241797257089,-0.034349349002812724,-0.017345875635445637,0.010788423118144767,-0.05839326950557405,0.0071150193901383,-0.042917423725393214,0.004612661085889671,-0.002182602278773531,0.007493687881222979,0.00029203243269020545,0.01683189879659132,0.003864063687278394,0.003326430855013123,0.01755317057349238,0.016728042800560637,0.0011701069826660824,2.6394794575703236e-05,0.006836552442318011,-0.00671703069883076,0.007127268578430003,0.0016973635153500837,-0.0008067706846526985,-0.0005411326244584741,-2.528360077520627e-05,-0.0025384106805506723,-4.074554919350842e-05,-0.0010698406727093807,0.002151886131901794,0.006176435339672564,0.003018143447155692,-0.003483591342809151,0.0019733608721987602,-0.0006440018892971125,-0.0010657113944694293,0.001076236715536439,-0.002154096250578996,-0.0006568463994734145,-0.0001580448801344704,0.0001598602716471028,-0.00020412901518912646,-0.0006101974189813866,-0.0003606453947476284,0.00011046806892661562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG18,164926,-0.14041429196531854,-0.0365131893480526,-0.019147106377043616,0.004474419078817064,0.009386462214500084,-0.0016760160104224166,0.007592000076476605,0.014921355950153392,-0.007919802847254628,-0.0013762134130805186,0.0008606797981785047,-0.005158023251578224,0.005382698944010892,-0.0009566549225309351,-0.008829359479052893,0.0033770893708876867,0.0070669030638020325,-0.0005790406601823314,-0.0038077474652829426,0.002151090460826359,-0.012007823146970329,-0.003461562822536996,-0.0007158794601187397,-0.0036397763946660025,-0.007970625576983576,-0.008748126949628777,0.00470292955724553,-0.006315325552504179,-0.004613283600427793,-0.0028439270990900938,-0.00040022907602140824,0.002154121315802652,-0.002852583895811025,-0.0009644039066391052,0.0011498998633121611,0.0046550448256965716,-0.00019716166808462943,-0.0016804463538252251,-0.0017586439740455216,-0.001876531844528446,8.12282491793166e-05,0.0003080353327933723,-0.0002270982887857705,0.00024331710212446915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG19,164927,-0.0915157507953469,-0.021379930041528234,-0.00823982019010911,0.0037238810669383833,-0.007191173029941303,-0.0054292887443486895,-0.016238372654151265,-0.0021877447291068545,0.0024392035472361605,0.005562432530145063,-0.0018306227491246064,0.0050172201159741,-0.001475038148981128,0.004496758764629696,0.004014561561017599,-0.0075359168034199306,-0.008161396293533747,0.0027381621566795857,-0.0059013647884162915,0.0009188168840395922,-0.0060907228998918735,0.0013222464049448333,-9.871404779427296e-05,-0.0005252349522031057,-0.003664675541977879,-0.00225804376671679,5.477920070686772e-05,-0.004502706562869152,0.0008731741279703313,-0.004228372923198286,-0.0063497347706869085,-0.004975525616235516,-0.004235367572408247,-0.001957188308171299,0.00016999516791471372,0.0035356548233216978,-0.0011729947436805528,-0.00037307774978573874,0.00047634850862796047,0.0007772858286284951,-6.516885649635483e-05,-0.0009405312719152343,2.3658395726293296e-05,-0.00040988851941670416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG20,164928,0.2206953654291643,0.10728175828903061,-0.04403324694482737,-0.021049823894186446,-0.013684293604623672,0.01009184299843954,0.02316526852416925,-0.004248776007536907,0.005121497598141649,-0.02143801326828036,0.02495579265513674,0.008924143563718867,0.02399993176007874,-0.002681485365806074,-0.00754196711900847,-0.002663393719434792,0.007042254954028504,0.032699463209636674,0.005484639892476882,0.00416610223663835,0.0014640746072336903,0.0034256827009391108,0.00765144105825151,0.0030097772859391404,0.00010300539388105372,-0.003122901526821334,-0.001186581845626852,-0.0030149996667419203,0.0036751970233162056,-0.002735023426036846,0.005358747925536721,-0.0013363709148104294,-0.0007238561849816398,0.0001371269913683454,-0.00017703141369886934,-0.0006626591690455103,-0.0006522445985977708,-0.0001302338363096044,-0.00010203244663742892,2.4863378314441235e-05,-5.346514013554473e-05,0.00013442797807220198,-7.731673849703806e-05,3.960818429255562e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG21,164929,0.37386262027935774,-0.002708722785087535,-0.043352984539502114,-0.0048922790011871695,-0.006136645805629177,-0.03525074739411205,0.0024306147314896455,-0.0018891478037646595,0.013601416707086898,-0.00756714967127649,-0.039787188636467616,-0.02484993919458866,0.028189333603484114,0.004227715327179335,0.019928384546719143,-0.011487033048717716,0.016484001667605108,0.022408221387489734,0.007390672287801465,0.010594936183869015,0.006883795185938012,-0.00014112692768731257,-0.005731392440364695,-0.0017366622216684372,-0.009834026981885619,-0.00207049057068802,-0.0009852312671373372,0.00028900349059058495,0.006793153710586185,0.002141713681819471,0.0002822746870891222,0.00015255806801805022,-0.0005271538803786463,-0.0006346852264004995,0.0006475934562807193,0.00035488396228977695,0.00039692425423677047,-0.0009018789103300039,-0.00016065629214493583,-1.773615339050954e-05,-0.0002193876243022294,8.152527579410224e-05,9.484987421578041e-05,-3.7428286178327585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG22,164930,0.3990369604996538,-0.02758139169560796,0.04905400143203793,-0.020445597564318664,-0.028347810624758933,-0.06710329118659512,0.035433307565532014,0.05000379982728696,0.04236463147860568,-0.006755418703589179,0.020329094388381437,0.019089533935838707,-0.01504196588469617,-0.0018052727383591394,-0.00631302112615435,0.02849926167724377,-0.014455152630244092,0.012131387950653856,-0.005336098520527622,0.00029626286622970184,-0.006104514288583854,8.708833305769409e-05,-5.470146856171325e-05,0.00307707562442889,0.003647009181157889,0.006126992269593959,0.00377093303903211,0.0008166339465304086,-0.0035320068172091474,0.000533508374459347,-0.002833492562594634,0.0012314725404358729,2.0494052062022923e-05,0.00011759564435941319,-2.9206395245179682e-05,0.0004969571924327339,0.0002519537233969847,0.0007910987624956368,0.00013678866285152228,0.00016859640810282125,0.00020298729040955763,-0.00016716317037024977,-0.00023660652550336472,1.3435042963193786e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG23,164931,0.3024990393059868,-0.06838795476377421,0.1470103220907411,0.04774074773745145,-0.0005507118343527909,-0.060786819093722765,-0.046158905797830586,-0.03168677110916714,-0.055150017735040587,-0.07904949241889199,0.01829426453831466,0.009068011218984397,0.006698382685834537,0.0028473026451398317,0.0012241298853632912,0.001805929064063011,-0.005987638463224514,-0.005983647211569795,-0.007723414696974194,0.010466621793074374,0.008374594839854026,-0.0034221336391870665,-0.0037441272236040895,-0.0006515033518495946,0.0015439971578835503,-0.004419663248092005,0.0009472348731018364,-0.0007483627314362956,0.0005945498873541235,-0.002556966008323319,0.0014193296137318047,0.001150261630477189,-7.920210065255341e-05,0.00011094339477841289,-0.00030605021826996654,-0.000154475123725301,-0.00013786024577211898,0.00014231388366668627,8.380803611185273e-05,-0.00015410972994164715,0.00012515515341199627,0.0002002724199592313,2.7325174739890773e-05,-5.8420857995749094e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG24,164932,-0.08539696044197705,-0.025152493542202458,-0.01047573643804029,0.005355514744687784,-0.032018417875017934,0.00019918672808016217,-0.028923336349725173,-0.0036709069491999663,0.0050205681089341364,0.006104182426620934,-0.0012095694962796961,0.00584446802310704,-0.000530106290326358,0.0042527102961254625,0.0024114018803748716,-0.004371738841833502,-0.004484136655571731,0.0012741565219132123,0.00029563018150489907,-0.002512681199501371,-0.004796521085718218,-0.01713571166124792,0.0017202089227521835,-0.004466784117197774,0.0023231477240444618,0.003345021281729636,0.002554143354612909,-0.006893229810876298,0.0008136954432398828,0.0060691640517161905,0.0009363244883887704,0.002716441677515587,-0.0007321624703901452,0.00237135147306192,0.00259947584570356,-0.0018948508878675694,0.0025168486223860792,0.0021313294987160064,2.2528960970236777e-05,7.616451137694282e-05,-0.00011362710685260561,6.93908729075514e-05,-0.0002556754732554184,-0.00013054265838731102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG25,164933,-0.061688071983339816,-0.02609469799985845,0.009569313654701888,-0.014810941203072647,-0.024499980584572954,0.013814725937901277,0.003889304981734168,-0.018898156112659152,0.004883054930652136,0.0019454286858612156,-0.003626543482406568,0.005088242085059206,0.004300240925289273,0.00540053701984161,-0.014028694548391434,-0.002014602118004654,-0.0005340126780711782,-0.0009786106808041153,-0.010859675479736772,-0.003417436792221764,-0.006463102576639021,-0.004570708097834706,-0.007609322332617938,-0.00586195953882764,-0.0037040707241713356,-0.0005039316345026265,-0.008021218266616023,0.003962300636692156,-0.0032065854316122573,0.002743439543952399,0.001085144191516443,-0.00026432277765217187,0.0014091466070242854,-0.0019091499560200376,-0.0043733535991014455,7.353707949994612e-05,0.0005566402289893749,0.0010690285470993767,-0.0006294984365145765,0.00018941857391984197,-0.001300466252273194,0.0008953564517171064,-0.0004827909288387475,-0.0002044121885674151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG26,164934,-0.08250794623691368,0.08202591417895337,0.020313955035509538,0.01959618895354384,-0.018337430796016397,-0.006402147358253903,-0.03292390450789064,-0.007836597248081553,0.01058038378865633,0.00532333154249121,-0.003346499910979311,0.0017320809965966904,0.012630071822505065,0.012296401304677074,-0.0181453855011688,0.0021992962943391597,-0.0011236620318266697,-0.002291465025094927,-0.01068220403249089,0.0009783986631398056,-0.008145132379946081,0.002316412339566662,0.0016787531108968608,-0.002025389189265004,-0.005780009230788458,0.001208315114664254,-0.008504157299262006,0.0028483678470852033,-0.0014919592161946474,0.0037980448031139373,0.0022410858880214392,-0.0009840467500909764,0.0004742429529960294,-0.0007801712259070607,0.0009736385733208196,0.00038064661727890535,0.0016649070331308875,0.00031718730810340626,0.0005245435346953304,0.0009501137273131988,-0.00014449915347912714,-6.901797977845025e-05,-0.00030531354810592245,3.299125611312666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG27,164935,0.356107628409629,-0.06718860784823573,0.11803524016054759,0.07116951360241291,0.03376507279442642,0.07673857831358416,-0.006226422054556652,-0.018871846611808275,0.0011736794401165647,0.06793592202366308,-0.00916735593510822,-0.014067958738604036,0.02401564820755782,-5.007827434476675e-05,0.0124771081448231,-0.006490447339727866,0.008434118626966207,0.005057319182396218,-0.0017083784059913692,0.005754748118289753,-0.0005000765710488404,-0.0013856678142692102,0.004732860968105319,0.0031786055405308286,0.0019406721943903366,0.002727263702214748,0.001687384976372788,0.0008986297605509275,-0.004883574288873256,0.0010186893508639082,-0.0036882162339180098,0.0006517437559083656,0.00033997592844387984,0.00011111739922561318,-0.00040157062686977567,0.00046694419579977077,2.363075942633842e-05,0.00047956275820495146,0.00011737533994462808,6.968822090469071e-05,0.00015954942723305374,-0.00014420074845643353,-5.830200449468202e-05,2.1068994577390476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG28,164936,-0.1300604257724321,0.07754874888302969,0.007473126435291513,0.04335597019465465,-0.01978763647129589,-0.0032653813882133308,0.010000290760389477,0.01731485216286291,-0.012448993206197856,-0.0016641682536007343,0.0021065332756451923,-0.006085863069615408,-0.0012607429597769958,0.0004980847933016857,0.006039098822484404,-0.011447990353179166,-0.006582381413549725,0.0038754152854523025,-0.004310124959057001,0.0060257716824101215,-0.009029296736575617,0.010132053547762136,0.004030391692946776,-0.004410109381247585,-0.004792926900745408,-0.007130350239091922,0.001129447050892346,-0.0066195263134858255,-0.002824773074450193,-0.00506273011164447,-0.005167490861506362,-0.005782350692093185,-0.0011991557872362264,-0.00021696280960454648,0.0022664784880478675,0.002303245480912561,-0.0008934838779946498,0.0006908106673703322,0.0005955151002564924,0.000989534115318313,-0.000250403551114897,-0.0001706464442164117,0.0003872916222591451,-0.00010540325374561575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG29,164937,-0.10746145280063489,-0.040799602408106934,0.0033576295886809677,0.0006937101632259858,-0.05354036655631579,0.029144360718640943,0.050623221255893705,-0.011226952337988422,-0.004201015858176589,-0.003957378599352555,0.001622130162668531,-0.005221687892744744,-0.010649822029301398,-0.00010175750093525193,-0.006649057080776603,-0.005777601706958846,0.0008136098508928945,0.002654841597483757,-0.0015925471776155012,-0.005504971769233518,0.0014265700067742308,-0.008593642299137949,-0.004833073231177395,2.7178809738096358e-05,0.0003793777669079256,-0.0055577179383498165,0.0018794687044499752,0.0010721071410546147,0.0029291995328313038,0.002604872287864704,0.0009283427617739912,-0.00048554561375663556,-0.0004330073633352795,0.0009993913846240677,0.0005558715563714653,0.00013670721519116677,-0.00038058646411072964,0.00012152205990596882,0.00019073813750758887,-9.114097265899405e-05,5.526741264883699e-05,-0.0001466742310396153,1.5526099114310587e-05,-4.348691710232299e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIG30,164938,-0.0342348024952926,0.05845103954943381,0.042716974570910365,-0.07516669185177054,-0.015948785775276104,0.03929227791327995,-0.02570163131436293,0.01227919018386093,-0.01725922406604061,-0.004508298629460154,0.008568297761792487,-0.01762920342953738,-0.0008689049730577738,0.009680738597803292,-0.007357208325517513,-0.02346046123730384,-0.009316689451731471,0.009424354181736542,-0.018396242893563886,0.0005416443479219814,0.015346396722829876,-0.00807939060179923,0.008736481098029531,0.003093756527189435,0.0018785786365999985,0.006983273885860007,0.005492804616017942,-0.0016939667140161685,-0.0005982161021531237,0.00046314635622448166,-0.0023411848720579346,0.004192318599061763,-0.0004829340834100996,0.0011951015063086715,-0.0011457656773230396,-0.0012121079522429,-0.0008041274090120633,0.000955470093734443,-9.446098454436777e-06,-0.00025388054685408844,-2.520668152479984e-05,3.136493651502728e-05,-0.00013774352306243555,-7.722730483703646e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
