Colony ID,Tank ID,Experiment period,Treatment,Sample Mean Gray Value,Standard Mean Gray Value,Normalized mean gray value
ADIG36,BT7,Post-exposure,Heat-stressed,99.105,189.549,52.284633524840544
ADIG36,BT7,Post-exposure,Heat-stressed,76.746,206.198,37.21956566019068
ADIG36,BT8,Post-exposure,Control,74.692,194.962,38.31105548773607
ADIG36,BT8,Post-exposure,Control,81.088,208.693,38.855160450997396
ADIG37,BT1,Post-exposure,Control,98.635,180.267,54.71606006645698
ADIG37,BT1,Post-exposure,Control,81.001,192.822,42.008173341216256
ADIG37,BT2,Post-exposure,Control,84.057,192.813,43.59508954271756
ADIG37,BT2,Post-exposure,Control,78.69,202.188,38.919223692800756
ADIG37,BT3,Post-exposure,Heat-stressed,109.918,193.088,56.92637553861453
ADIG37,BT3,Post-exposure,Heat-stressed,129.849,203.049,63.94958852296736
ADIG37,BT4,Post-exposure,Heat-stressed,96.219,189.096,50.883678131742606
ADIG37,BT4,Post-exposure,Heat-stressed,96.059,206.192,46.587161480561804
ADIG37,BT5,Post-exposure,Heat-stressed,77.229,179.975,42.91095985553549
ADIG37,BT5,Post-exposure,Heat-stressed,69.16,196.709,35.158533671565614
ADIG37,BT6,Post-exposure,Control,91.978,182.994,50.262850148092284
ADIG37,BT6,Post-exposure,Control,78.621,199.259,39.45668702542922
ADIG37,BT7,Post-exposure,Heat-stressed,105.432,198.523,53.10820408718385
ADIG37,BT7,Post-exposure,Heat-stressed,83.445,215.575,38.70810622753102
ADIG37,BT8,Post-exposure,Control,85.601,191.26,44.75635260901391
ADIG37,BT8,Post-exposure,Control,82.819,204.983,40.402862676417065
ADIG38,BT1,Post-exposure,Control,101.609,186.198,54.57040354891029
ADIG38,BT1,Post-exposure,Control,96.621,198.16,48.75908356883327
ADIG38,BT2,Post-exposure,Control,77.433,188.354,41.11035603172749
ADIG38,BT2,Post-exposure,Control,83.444,205.045,40.695457094784075
ADIG38,BT3,Post-exposure,Heat-stressed,67.306,189.202,35.57361972917833
ADIG38,BT3,Post-exposure,Heat-stressed,81.176,200.289,40.529434966473445
ADIG38,BT4,Post-exposure,Heat-stressed,88.712,187.52,47.308020477815695
ADIG38,BT4,Post-exposure,Heat-stressed,83.281,198.331,41.99091417882227
ADIG38,BT5,Post-exposure,Heat-stressed,78.381,188.051,41.6807142743192
ADIG38,BT5,Post-exposure,Heat-stressed,81.929,200.822,40.796825049048415
ADIG38,BT6,Post-exposure,Control,69.141,174.923,39.52653453233709
ADIG38,BT6,Post-exposure,Control,67.183,191.209,35.13589841482357
ADIG38,BT7,Post-exposure,Heat-stressed,71.037,183.222,38.770999115826704
ADIG38,BT7,Post-exposure,Heat-stressed,82.321,193.107,42.6297337745395
ADIG38,BT8,Post-exposure,Control,67.424,202.597,33.279861004851995
ADIG38,BT8,Post-exposure,Control,87.696,212.667,41.23629900266614
ADIG39,BT1,Post-exposure,Control,48.994,185.055,26.47537218664721
ADIG39,BT1,Post-exposure,Control,53.323,195.86,27.225058715408963
ADIG39,BT2,Post-exposure,Control,62.079,192.206,32.29815926662019
ADIG39,BT2,Post-exposure,Control,68.097,199.231,34.17992179931837
ADIG39,BT3,Post-exposure,Heat-stressed,67.559,192.414,35.11127048967331
ADIG39,BT3,Post-exposure,Heat-stressed,53.124,201.898,26.312296308036732
ADIG39,BT4,Post-exposure,Heat-stressed,88.11,198.989,44.278829483036745
ADIG39,BT4,Post-exposure,Heat-stressed,92.762,210.032,44.1656509484269
ADIG39,BT5,Post-exposure,Heat-stressed,87.376,195.477,44.698864828087196
ADIG39,BT5,Post-exposure,Heat-stressed,76.741,204.344,37.55480953685941
ADIG39,BT6,Post-exposure,Control,74.124,182.881,40.531274435288516
ADIG39,BT6,Post-exposure,Control,56.399,200.52,28.126371434270897
ADIG39,BT7,Post-exposure,Heat-stressed,89.783,189.804,47.30300731280689
ADIG39,BT7,Post-exposure,Heat-stressed,74.718,207.29,36.045154131892524
ADIG39,BT8,Post-exposure,Control,75.252,185.211,40.630416119992866
ADIG39,BT8,Post-exposure,Control,46.29,195.665,23.657782434262643
ADIG40,BT1,Post-exposure,Control,NA,NA,NA
ADIG40,BT1,Post-exposure,Control,NA,NA,NA
ADIG40,BT2,Post-exposure,Control,68.54,184.269,37.195621618394846
ADIG40,BT2,Post-exposure,Control,77.947,194.362,40.10403268128544
ADIG40,BT3,Post-exposure,Heat-stressed,66.205,184.777,35.829675771335175
ADIG40,BT3,Post-exposure,Heat-stressed,80.9,191.485,42.2487401101914
ADIG40,BT4,Post-exposure,Heat-stressed,64.024,185.135,34.58233181192104
ADIG40,BT4,Post-exposure,Heat-stressed,64.399,193.068,33.355605278969065
ADIG40,BT5,Post-exposure,Heat-stressed,87.974,187.303,46.96881523520713
ADIG40,BT5,Post-exposure,Heat-stressed,66.618,197.754,33.68730847416487
ADIG40,BT6,Post-exposure,Control,62.36,195.119,31.959983394748846
ADIG40,BT6,Post-exposure,Control,47.486,207.346,22.901816287750908
ADIG40,BT7,Post-exposure,Heat-stressed,100.687,185.446,54.29451160984868
ADIG40,BT7,Post-exposure,Heat-stressed,71.85,197.955,36.29612790785784
ADIG40,BT8,Post-exposure,Control,68.471,176.609,38.76982486736237
ADIG40,BT8,Post-exposure,Control,66.319,195.609,33.90385922938106
