Colony ID,Tank ID,Experiment period,Treatment,Sample Mean Gray Value,Standard Mean Gray Value,Normalized mean gray value
MAGE,BT8,Pre-exposure,Control,140.797,205.227,68.60549537828842
MAGF,BT1,Pre-exposure,Control,154.835,224.89,68.84921517186181
MAGF,BT1,Pre-exposure,Control,157.624,225.047,70.04048043297622
MAGF,BT2,Pre-exposure,Control,117.925,213.776,55.16288077239727
MAGF,BT2,Pre-exposure,Control,143.466,213.696,67.13555705300989
MAGF,BT3,Pre-exposure,Heat-stressed,136.514,212.096,64.36425015087508
MAGF,BT3,Pre-exposure,Heat-stressed,127.818,212.655,60.105805177400015
MAGF,BT4,Pre-exposure,Heat-stressed,82.956,201.387,41.1923311832442
MAGF,BT4,Pre-exposure,Heat-stressed,70.719,201.688,35.06356352385863
MAGF,BT5,Pre-exposure,Heat-stressed,84.426,201.178,41.96582131246955
MAGF,BT5,Pre-exposure,Heat-stressed,139.131,201.067,69.19633753922821
MAGF,BT6,Pre-exposure,Control,137.654,204.412,67.34144766452067
MAGF,BT6,Pre-exposure,Control,148.036,204.498,72.38995002396112
MAGF,BT7,Pre-exposure,Heat-stressed,102.35,201.684,50.74770432954523
MAGF,BT7,Pre-exposure,Heat-stressed,148.339,202.072,73.40898293677502
MAGF,BT8,Pre-exposure,Control,162.286,214.062,75.81261503676504
MAGF,BT8,Pre-exposure,Control,136.807,214.197,63.86970872607925
MAGG,BT1,Pre-exposure,Control,160.975,214.699,74.97706090852775
MAGG,BT1,Pre-exposure,Control,159.011,214.472,74.14068036853295
MAGG,BT2,Pre-exposure,Control,171.159,201.536,84.9272586535408
MAGG,BT2,Pre-exposure,Control,149.034,202.812,73.48381752559018
MAGG,BT3,Pre-exposure,Heat-stressed,193.57,218.742,88.49237914986605
MAGG,BT3,Pre-exposure,Heat-stressed,177.021,218.797,80.90650237434699
MAGG,BT4,Pre-exposure,Heat-stressed,108.598,208.704,52.03446028825513
MAGG,BT4,Pre-exposure,Heat-stressed,165.984,208.561,79.58534913047023
MAGG,BT5,Pre-exposure,Heat-stressed,179.271,201.426,89.0009234160436
MAGG,BT5,Pre-exposure,Heat-stressed,139.17,201.365,69.11330171578972
MAGG,BT6,Pre-exposure,Control,160.322,206.392,77.67839838753441
